Aperture Basic Info,,,,,Detector Frame,,,,Science Frame,,,,,,V-Frame,,Frame Relationships,,,,,,Vertices,,,,,,,,,
InstrName,AperName,DDCName,AperType,AperShape,XDetSize,YDetSize,XDetRef,YDetRef,XSciSize,YSciSize,XSciRef,YSciRef,XSciScale,YSciScale,V2Ref,V3Ref,V3IdlYAngle,VIdlParity,DetSciYAngle,DetSciParity,V3SciXAngle,V3SciYAngle,XIdlVert1,XIdlVert2,XIdlVert3,XIdlVert4,YIdlVert1,YIdlVert2,YIdlVert3,YIdlVert4,UseAfterDate,Comment
NIRCAM,NRCA1_GRISMTS64,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,192,167,2048,64,1857,33,0.03135698,0.03164985,94.876307,-554.573881,-0.339364,-1,0.0,-1,-90.360658,-0.339364,-58.1989,6.0073,6.0045,-58.1716,-0.8078,-1.0293,0.9970,1.2137,2014-01-01,
NIRCAM,NRCA3_GRISMTS,NRCA_CNTR,FULLSCA,QUAD,2048,2048,1003,1091,2048,2048,1046.00,1091.00,0.03127431,0.03143783,51.268913,-525.712338,0.196821,-1,0.0,-1,-90.002493,0.196821,-32.9030,31.6613,31.2205,-32.4542,-34.1994,-34.6192,30.0189,30.0949,2014-01-01,
NIRCAM,NRCA3_GRISMTS256,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1003,176,2048,256,1046,176,0.03147781,0.03173595,51.179563,-554.609169,0.159130,-1,0.0,-1,-90.143642,0.159130,-32.8905,31.6784,31.6169,-32.8287,-5.3254,-5.7059,2.4493,2.7829,2014-01-01,
NIRCAM,NRCA3_GRISMTS128,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1003,176,2048,128,1046,65,0.03147781,0.03173595,51.179563,-554.609169,0.159130,-1,0.0,-1,-90.143642,0.159130,-32.8633,31.6517,31.6210,-32.8327,-1.8068,-2.1668,1.9085,2.2451,2014-01-01,
NIRCAM,NRCA3_GRISMTS64,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1003,176,2048,64,1046,33,0.03147781,0.03173595,51.179563,-554.609169,0.159130,-1,0.0,-1,-90.143642,0.159130,-32.8556,31.6440,31.6286,-32.8403,-0.7933,-1.1474,0.8903,1.2327,2014-01-01,
NIRCAM,NRCA5_TAGRISMTS32,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,782,260,32,32,16,16,0.06350811,0.06403240,70.844963,-541.844075,-0.024593,-1,0.0,-1,-90.195743,-0.024593,-0.9846,1.0482,1.0477,-0.9841,-0.9896,-0.9958,1.0534,1.0593,2014-01-01,
NIRCAM,NRCA5_TAGRISMTS_SCI_F322W2,NRCA_CNTR,ROI,QUAD,2048,2048,468,57.5,32,32,16,16.5,0.06385944,0.06444086,50.828795,-554.907617,0.221464,-1,0.0,-1,-90.135321,0.221464,-0.9900,1.0540,1.0535,-0.9895,-1.0250,-1.0379,1.0244,1.0370,2014-01-01,
NIRCAM,NRCA5_TAGRISMTS_SCI_F444W,NRCA_CNTR,ROI,QUAD,2048,2048,1162,57.5,32,32,16,16.5,0.06358545,0.06423461,95.033611,-554.704821,-0.371226,-1,0.0,-1,-90.392783,-0.371226,-0.9858,1.0494,1.0489,-0.9853,-1.0275,-1.0283,1.0273,1.0279,2014-01-01,
NIRCAM,NRCA3_DHSPIL,NRCA_CNTR,FULLSCA,QUAD,2048,2048,1034,1080,2048,2048,1015.00,1080.00,0.03127268,0.03143851,52.237241,-526.058037,0.184404,-1,0.0,-1,-90.011557,0.184404,-31.9261,32.6380,32.1834,-31.4911,-33.8639,-34.2696,30.3683,30.4304,2014-01-01,
NIRCAM,NRCA3_DHSPIL_SUB96,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1034,1080,96,96,48.50,48.50,0.03127268,0.03143851,52.237241,-526.058037,0.184404,-1,0.0,-1,-90.011557,0.184404,-1.5015,1.5017,1.5007,-1.5005,-1.5039,-1.5146,1.5039,1.5138,2014-01-01,
NIRCAM,NRCA3_DHSPIL_WEDGES,NRCA_CNTR,FULLSCA,QUAD,2048,2048,1034,1080,2048,2048,1015.00,1080.00,0.03127268,0.03143851,52.237241,-483.058037,0.184404,-1,0.0,-1,-90.011557,0.184404,-31.9261,32.6380,32.1834,-31.4911,-33.8639,-34.2696,30.3683,30.4304,2014-01-01,
NIRCAM,NRCB4_DHSPIL,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1013,1080,2048,2048,1036.00,1080.00,0.03124079,0.03142869,-53.187988,-523.983007,-0.343160,-1,0.0,-1,-90.079902,-0.343160,-32.6641,31.8307,31.3992,-32.2124,-34.2920,-33.8151,30.4606,30.3222,2014-01-01,
NIRCAM,NRCB4_DHSPIL_SUB96,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1013,1080,96,96,48.50,48.50,0.03124079,0.03142869,-53.187988,-523.983007,-0.343160,-1,0.0,-1,-90.079902,-0.343160,-1.5001,1.4999,1.4989,-1.4992,-1.5158,-1.5017,1.5151,1.5017,2014-01-01,
NIRCAM,NRCB4_DHSPIL_WEDGES,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1013,1080,2048,2048,1036.00,1080.00,0.03124079,0.03142869,-53.187988,-480.983007,-0.343160,-1,0.0,-1,-90.079902,-0.343160,-32.6641,31.8307,31.3992,-32.2124,-34.2920,-33.8151,30.4606,30.3222,2014-01-01,
NIRCAM,NRCA3_FP1,NRCA_CNTR,FULLSCA,QUAD,2048,2048,1588,1411,2048,2048,461.00,1411.00,0.03114376,0.03130423,69.541661,-515.657609,-0.004519,-1,0.0,-1,-90.103116,-0.004519,-14.5087,50.0450,49.3860,-14.2833,-44.3664,-44.5515,20.0745,19.9249,2014-01-01,
NIRCAM,NRCA3_FP1_SUB8,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1588,1411,8,8,4.50,4.50,0.03114376,0.03130423,69.541661,-515.657609,-0.004519,-1,0.0,-1,-90.103116,-0.004519,-0.1246,0.1246,0.1246,-0.1246,-0.1250,-0.1254,0.1250,0.1254,2014-01-01,
NIRCAM,NRCA3_FP1_SUB64,NRCA_CNTR,SUBARRAY,QUAD,2048,2048,1588,1411,64,64,32.50,32.50,0.03114376,0.03130423,69.541661,-515.657609,-0.004519,-1,0.0,-1,-90.103116,-0.004519,-0.9968,0.9968,0.9964,-0.9964,-1.0000,-1.0036,1.0000,1.0033,2014-01-01,
NIRCAM,NRCA3_FP2MIMF,NRCALL_CNTR,FULLSCA,QUAD,2048,2048,229,229,2048,2048,1820.00,229.00,0.03159250,0.03179385,26.783849,-552.952125,0.492088,-1,0.0,-1,-89.981570,0.492088,-57.3400,7.2369,7.1241,-56.5971,-6.5803,-7.3378,57.3185,57.7596,2014-01-01,
NIRCAM,NRCA1_FP3MIMF,NRCA_CNTR,FULLSCA,QUAD,2048,2048,1818,229,2048,2048,231.00,229.00,0.03134066,0.03157100,145.800471,-552.145620,-1.014717,-1,0.0,-1,-90.690051,-1.014717,-7.2410,57.0431,56.1545,-7.2821,-7.2614,-6.7293,57.6131,56.8904,2014-01-01,
NIRCAM,NRCA2_FP4MIMF,NRC_MASK210R,FULLSCA,QUAD,2048,2048,229,229,2048,2048,229.00,1820.00,0.03065405,0.03072627,144.417382,-435.031505,-0.329034,-1,180.0,-1,-90.486173,-0.329034,-7.2113,56.2158,55.7049,-7.0010,-56.1329,-56.1778,7.1836,7.0418,2014-01-01,
NIRCAM,NRCA4_FP5MIMF,NRC_MASKLWB,FULLSCA,QUAD,2048,2048,1704,345,2048,2048,1704.00,1704.00,0.03086219,0.03090861,31.369756,-438.726998,0.280285,-1,180.0,-1,-89.638639,0.280285,-52.9215,10.7218,10.6257,-52.2991,-52.5056,-52.9190,10.6802,10.7842,2014-01-01,
NIRCAM,NRCB4_FP1,NRCB_CNTR,FULLSCA,QUAD,2048,2048,229,1818,2048,2048,1820.00,1818.00,0.03101446,0.03117805,-77.677421,-500.897378,-0.103124,-1,0.0,-1,-89.974928,-0.103124,-57.2354,7.2407,7.0760,-56.5288,-57.2660,-57.0731,7.1966,7.3264,2014-01-01,
NIRCAM,NRCB4_FP1_SUB8,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,229,1818,8,8,4.50,4.50,0.03101446,0.03117805,-77.677421,-500.897378,-0.103124,-1,0.0,-1,-89.974928,-0.103124,-0.1241,0.1241,0.1241,-0.1241,-0.1250,-0.1244,0.1250,0.1244,2014-01-01,
NIRCAM,NRCB4_FP1_SUB64,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,229,1818,64,64,32.50,32.50,0.03101446,0.03117805,-77.677421,-500.897378,-0.103124,-1,0.0,-1,-89.974928,-0.103124,-0.9927,0.9926,0.9922,-0.9923,-1.0000,-0.9955,0.9998,0.9955,2014-01-01,
NIRCAM,NRCB4_FP2MIMF,NRCALL_CNTR,FULLSCA,QUAD,2048,2048,1818,229,2048,2048,231.00,229.00,0.03155629,0.03177863,-27.688338,-550.824648,-0.646845,-1,0.0,-1,-90.115187,-0.646845,-7.2916,57.2152,56.4795,-7.1772,-7.3418,-6.5182,57.8020,57.2902,2014-01-01,
NIRCAM,NRCB2_FP3MIMF,NRCB_CNTR,FULLSCA,QUAD,2048,2048,229,229,2048,2048,1820.00,229.00,0.03130154,0.03153558,-146.415181,-550.053893,1.269777,-1,0.0,-1,-88.998615,1.269777,-57.0359,7.1691,7.2126,-56.1521,-6.7759,-7.2456,56.8408,57.5051,2014-01-01,
NIRCAM,NRCB1_FP4MIMF,NRCB_CNTR,FULLSCA,QUAD,2048,2048,1818,229,2048,2048,1818.00,1820.00,0.03058440,0.03068218,-145.086900,-433.088734,0.486583,-1,180.0,-1,-89.387959,0.486583,-56.0166,7.2584,7.0465,-55.5149,-56.0574,-56.0492,7.0283,7.2050,2014-01-01,
NIRCAM,NRCB3_FP5MIMF,NRCALL_CNTR,FULLSCA,QUAD,2048,2048,229,229,2048,2048,229.00,1820.00,0.03081936,0.03087305,-28.875637,-432.964503,-0.737669,-1,180.0,-1,-90.780409,-0.737669,-7.1001,56.4597,55.7970,-7.0399,-56.4592,-55.9492,7.2843,7.0678,2014-01-01,
NIRCAM,NRCA3_SUB64P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,32.5,32.5,64,64,32.50,32.50,0.03168166,0.03189125,20.508711,-559.206984,0.581273,-1,0.0,-1,-89.985878,0.581273,-1.0139,1.0141,1.0136,-1.0134,-1.0105,-1.0308,1.0105,1.0303,2014-01-01,
NIRCAM,NRCA3_SUB160P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,80.5,80.5,160,160,80.50,80.50,0.03165931,0.03186686,22.044117,-557.677264,0.558905,-1,0.0,-1,-89.984246,0.558905,-2.5335,2.5350,2.5317,-2.5304,-2.5255,-2.5751,2.5252,2.5717,2014-01-01,
NIRCAM,NRCA3_SUB400P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,200.5,200.5,400,400,200.50,200.50,0.03160505,0.03180759,25.875401,-553.858123,0.504640,-1,0.0,-1,-89.981815,0.504640,-6.3267,6.3349,6.3152,-6.3073,-6.3089,-6.4254,6.3071,6.4056,2014-01-01,
NIRCAM,NRCA5_SUB64P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,32.5,32.5,64,64,32.50,32.50,0.06423159,0.06467788,22.931015,-556.552910,0.608038,-1,0.0,-1,-89.997535,0.608038,-2.0558,2.0569,2.0548,-2.0537,-2.0481,-2.0926,2.0478,2.0902,2014-01-01,
NIRCAM,NRCA5_SUB160P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,80.5,80.5,160,160,80.50,80.50,0.06413661,0.06457516,26.043504,-553.451305,0.562020,-1,0.0,-1,-89.991877,0.562020,-5.1341,5.1405,5.1275,-5.1213,-5.1173,-5.2230,5.1157,5.2087,2014-01-01,
NIRCAM,NRCA5_SUB400P,NRCALL_CNTR,SUBARRAY,QUAD,2048,2048,200.5,200.5,400,400,200.50,200.50,0.06391350,0.06433314,33.794774,-545.718995,0.453820,-1,0.0,-1,-89.984646,0.453820,-12.8057,12.8400,12.7624,-12.7301,-12.7741,-13.0066,12.7670,12.9278,2014-01-01,
NIRCAM,NRCB1_SUB64P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,2014.5,46,64,64,30.5,19,0.03057161,0.03066227,-151.046414,-427.408278,0.504772,-1,180.0,-1,-89.319575,0.504772,-0.9172,1.0396,1.0394,-0.9168,-0.5700,-0.5640,1.3983,1.3923,2014-01-01,
NIRCAM,NRCB1_SUB160P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1968.5,80.5,160,160,80.50,80.50,0.03057303,0.03066575,-149.649457,-428.482641,0.499502,-1,180.0,-1,-89.336215,0.499502,-2.4462,2.4472,2.4455,-2.4445,-2.4600,-2.4459,2.4606,2.4467,2014-01-01,
NIRCAM,NRCB1_SUB400P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1848.5,200.5,400,400,200.50,200.50,0.03058208,0.03067878,-146.012185,-432.204325,0.489732,-1,180.0,-1,-89.377703,0.489732,-6.1193,6.1251,6.1140,-6.1081,-6.1489,-6.1194,6.1514,6.1241,2014-01-01,
NIRCAM,NRCB5_SUB64P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,2012.96,10.89,64,64,28.96,54.11,0.06237207,0.06256874,-151.046632,-427.408175,0.259450,-1,180.0,-1,-89.339092,0.259450,-1.7750,2.2185,2.2168,-1.7747,-3.3666,-3.3385,0.6662,0.6380,2014-01-01,
NIRCAM,NRCB5_SUB160P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1990.48,27.81,160,160,102.48,133.19,0.06236973,0.06257065,-149.649394,-428.482786,0.256655,-1,180.0,-1,-89.357785,0.256655,-6.3611,3.6270,3.6188,-6.3567,-8.3424,-8.2786,1.7346,1.6705,2014-01-01,
NIRCAM,NRCB5_SUB400P,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1931.9,86.65,400,400,283.9,314.35,0.06237369,0.06258087,-146.012309,-432.204111,0.253846,-1,180.0,-1,-89.405292,0.253846,-17.6926,7.3154,7.2722,-17.6501,-19.7314,-19.6069,5.4400,5.3200,2014-01-01,
NIRCAM,NRCB5_TAPSIMG32,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,2024.5,216.5,32,32,16.50,16.50,0.06247966,0.06261610,-151.835251,-440.268716,0.348157,-1,180.0,-1,-89.335533,0.348157,-0.9997,0.9999,0.9996,-0.9994,-1.0073,-0.9963,1.0074,0.9964,2014-01-01,
NIRCAM,NRCA5_GRISMC_WFSS,NRCA_CNTR,SLIT,QUAD,,,,,,,,,,,86.103458,-493.227512,0,-1,,,,,64.9197,62.7689,-62.9684,-64.9407,-76.2196,97.4944,96.9200,-76.0028,2014-01-01,
NIRCAM,NRCA5_GRISMR_WFSS,NRCA_CNTR,SLIT,QUAD,,,,,,,,,,,86.103458,-493.227512,0,-1,,,,,73.5683,72.3979,-72.7511,-78.0503,-64.7190,64.5183,64.0831,-63.9872,2014-01-01,
NIRCAM,NRCALL_GRISMC_WFSS,NRCALL_CNTR,COMPOUND,QUAD,,,,,,,,,,,-0.317431,-492.591305,0,-1,,,,,-151.3547,-149.3893,152.1684,154.1607,-76.1915,96.2838,98.8979,-76.7056,2014-01-01,
NIRCAM,NRCALL_GRISMR_WFSS,NRCALL_CNTR,COMPOUND,QUAD,,,,,,,,,,,-0.317431,-492.591305,0,-1,,,,,-164.4712,-159.1720,160.5442,162.7679,-64.6234,63.4469,65.4342,-62.9395,2014-01-01,
NIRCAM,NRCB5_GRISMC_WFSS,NRCB_CNTR,SLIT,QUAD,,,,,,,,,,,-89.389195,-491.443963,0,-1,,,,,-65.0057,-62.8479,63.1006,65.0899,-77.4935,97.6567,97.1958,-77.9170,2014-01-01,
NIRCAM,NRCB5_GRISMR_WFSS,NRCB_CNTR,SLIT,QUAD,,,,,,,,,,,-89.389195,-491.443963,0,-1,,,,,-73.8043,-79.0262,73.1889,71.9676,64.5641,-64.8558,-64.0953,64.2917,2014-01-01,
NIRCAM,NRCA2_MASK210R,NRC_MASK210R,SUBARRAY,QUAD,2048,2048,743.50,571.00,640,640,320.50,321.00,0.03068933,0.03078133,127.227171,-405.244787,-0.237364,-1,180.0,-1,-90.324037,-0.237364,-9.8414,9.8330,9.8009,-9.8099,-9.8460,-9.8823,9.8254,9.8492,2014-01-01,
NIRCAM,NRCA5_MASK335R,NRC_MASK335R,SUBARRAY,QUAD,2048,2048,1403.00,1667.00,320,320,161.00,160.00,0.06232222,0.06259829,107.506865,-405.517141,-0.186639,-1,0.0,-1,-90.251910,-0.186639,-10.0220,9.9535,9.9226,-9.9912,-9.9667,-9.9973,10.0434,10.0587,2014-01-01,
NIRCAM,NRCA5_MASK430R,NRC_MASK430R,SUBARRAY,QUAD,2048,2048,1078.00,1673.00,320,320,161.00,160.00,0.06235799,0.06265496,87.247414,-405.191767,-0.005397,-1,0.0,-1,-90.033286,-0.005397,-10.0246,9.9625,9.9314,-9.9935,-9.9807,-10.0016,10.0606,10.0594,2014-01-01,
NIRCAM,NRCA4_MASKSWB,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,479.00,541.00,640,640,320.00,321.00,0.03073167,0.03083315,67.609337,-404.665620,-0.078027,-1,180.0,-1,-90.080452,-0.078027,-9.8328,9.8692,9.8369,-9.8003,-9.8736,-9.8885,9.8603,9.8468,2014-01-01,
NIRCAM,NRCA5_MASKLWB,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,437.00,1667,320,320,161.00,160.00,0.06261865,0.06283870,47.204728,-405.442178,0.349095,-1,0.0,-1,-89.605333,0.349095,-10.0599,10.0106,9.9799,-10.0288,-10.0194,-10.0212,10.1068,10.0728,2014-01-01,
NIRCAM,NRCA2_TAMASK210R,NRC_MASK210R,SUBARRAY,QUAD,2048,2048,493.50,821.00,128,128,64.50,65.00,0.03073345,0.03081088,134.943885,-412.893753,-0.345651,-1,180.0,-1,-90.419645,-0.345651,-1.9678,1.9674,1.9661,-1.9665,-1.9846,-1.9899,1.9541,1.9590,2014-01-01,
NIRCAM,NRCA5_TAMASK335R,NRC_MASK210R,SUBARRAY,QUAD,2048,2048,1563.00,1552.00,64,64,33.00,32.00,0.06239576,0.06263607,117.514830,-412.663471,-0.306211,-1,0.0,-1,-90.372579,-0.306211,-2.0287,1.9659,1.9646,-2.0274,-1.9705,-1.9754,2.0336,2.0380,2014-01-01,
NIRCAM,NRCA5_TAMASK430R,NRC_MASK335R,SUBARRAY,QUAD,2048,2048,1239.00,1552.00,64,64,33.00,32.00,0.06240559,0.06268585,97.298912,-412.757580,-0.120733,-1,0.0,-1,-90.161378,-0.120733,-2.0289,1.9664,1.9651,-2.0276,-1.9729,-1.9761,2.0361,2.0386,2014-01-01,
NIRCAM,NRCA4_TAMASKSWB,NRC_MASK430R,SUBARRAY,QUAD,2048,2048,158.00,791.00,128,128,65.00,64.00,0.03074469,0.03084942,77.494231,-412.350388,-0.192761,-1,180.0,-1,-90.213535,-0.192761,-1.9836,1.9530,1.9517,-1.9823,-1.9579,-1.9599,1.9894,1.9903,2014-01-01,
NIRCAM,NRCA5_TAMASKLWB,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,314.00,1558.00,64,64,33.00,32.00,0.06276449,0.06293957,39.448530,-412.240580,0.411806,-1,0.0,-1,-89.559272,0.411806,-2.0402,1.9780,1.9768,-2.0389,-1.9831,-1.9819,2.0470,2.0442,2014-01-01,
NIRCAM,NRCA5_TAMASKLWBL,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,596.00,1559.00,64,64,33.00,32.00,0.06259826,0.06284186,57.123454,-412.285131,0.250692,-1,0.0,-1,-89.743794,0.250692,-2.0349,1.9727,1.9714,-2.0336,-1.9793,-1.9796,2.0429,2.0419,2014-01-01,
NIRCAM,NRCA4_TAMASKSWBS,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,814.00,791.00,128,128,64.00,65.00,0.03080610,0.03089447,57.306872,-412.389179,0.005969,-1,180.0,-1,-90.006295,0.005969,-1.9567,1.9878,1.9865,-1.9554,-1.9920,-1.9934,1.9617,1.9619,2014-01-01,
NIRCAM,NRCB1_MASK210R,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1287.00,511.00,640,640,320.00,321.00,0.03060861,0.03072764,-127.151853,-401.744688,0.384718,-1,180.0,-1,-89.560578,0.384718,-9.7914,9.8307,9.7998,-9.7601,-9.8591,-9.8338,9.8272,9.8142,2014-01-01,
NIRCAM,NRCB5_MASK335R,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1345.00,359.00,320,320,160.00,161.00,0.06242311,0.06271834,-107.443550,-402.034475,0.043661,-1,180.0,-1,-89.814631,0.043661,-9.9695,10.0380,10.0076,-9.9390,-10.0920,-10.0346,10.0294,9.9873,2014-01-01,
NIRCAM,NRCB5_MASK430R,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1021.00,361.00,320,320,160.00,161.00,0.06246394,0.06277858,-87.213420,-402.186489,-0.132816,-1,180.0,-1,-90.034711,-0.132816,-9.9793,10.0415,10.0107,-9.9486,-10.0960,-10.0505,10.0294,10.0060,2014-01-01,
NIRCAM,NRCB3_MASKSWB,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,881.00,515.00,640,640,320.00,321.00,0.03076032,0.03084802,-47.274539,-401.908861,-0.550893,-1,180.0,-1,-90.504823,-0.550893,-9.8500,9.8697,9.8378,-9.8186,-9.9013,-9.8689,9.8585,9.8597,2014-01-01,
NIRCAM,NRCB5_MASKLWB,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,702.00,364.00,320,320,160.00,161.00,0.06256381,0.06285953,-67.272412,-402.325371,-0.307388,-1,180.0,-1,-90.250140,-0.307388,-9.9985,10.0545,10.0235,-9.9678,-10.1035,-10.0689,10.0334,10.0278,2014-01-01,
NIRCAM,NRCB1_TAMASK210R,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1533.00,759.00,128,128,64.00,65.00,0.03065170,0.03075508,-134.744707,-409.304161,0.490735,-1,180.0,-1,-89.465629,0.490735,-1.9468,1.9779,1.9766,-1.9455,-1.9852,-1.9820,1.9544,1.9516,2014-01-01,
NIRCAM,NRCB5_TAMASK335R,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1506.00,479.00,64,64,32.00,33.00,0.06249886,0.06275515,-117.512994,-409.519273,0.163773,-1,180.0,-1,-89.691134,0.163773,-1.9692,2.0321,2.0308,-1.9679,-2.0446,-2.0342,1.9819,1.9720,2014-01-01,
NIRCAM,NRCB5_TAMASK430R,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1184.00,479.00,64,64,32.00,33.00,0.06250850,0.06280434,-97.388601,-409.590220,-0.018182,-1,180.0,-1,-89.904346,-0.018182,-1.9696,2.0322,2.0309,-1.9683,-2.0452,-2.0368,1.9823,1.9747,2014-01-01,
NIRCAM,NRCB3_TAMASKSWB,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,637.00,763.00,128,128,64.00,65.00,0.03083310,0.03090351,-39.682843,-409.496535,-0.612744,-1,180.0,-1,-90.547169,-0.612744,-1.9588,1.9891,1.9878,-1.9575,-1.9958,-1.9906,1.9644,1.9605,2014-01-01,
NIRCAM,NRCB5_TAMASKLWB,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,862.00,481.00,64,64,32.00,33.00,0.06257916,0.06287529,-77.250834,-409.712441,-0.201247,-1,180.0,-1,-90.115099,-0.201247,-1.9720,2.0344,2.0331,-1.9707,-2.0466,-2.0400,1.9835,1.9779,2014-01-01,
NIRCAM,NRCB5_TAMASKLWBL,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,540.00,483.00,64,64,32.00,33.00,0.06270966,0.06296716,-57.080511,-409.760660,-0.384541,-1,180.0,-1,-90.326044,-0.384541,-1.9762,2.0385,2.0372,-1.9749,-2.0487,-2.0439,1.9853,1.9819,2014-01-01,
NIRCAM,NRCB3_TAMASKSWBS,NRCB_CNTR,SUBARRAY,QUAD,2048,2048,1209.00,759.00,128,128,64.00,65.00,0.03075924,0.03085718,-57.297841,-409.512643,-0.443121,-1,180.0,-1,-90.361755,-0.443121,-1.9540,1.9845,1.9831,-1.9527,-1.9933,-1.9871,1.9620,1.9570,2014-01-01,
NIRCAM,NRCA2_FSTAMASK210R,NRC_MASK210R,SUBARRAY,QUAD,2048,2048,637.5,821,128,128,64.50,65.00,0.03073028,0.03081498,130.518619,-412.924356,-0.302881,-1,180.0,-1,-90.372859,-0.302881,-1.9676,1.9672,1.9659,-1.9663,-1.9850,-1.9901,1.9545,1.9591,2014-01-01,
NIRCAM,NRCA4_FSTAMASKSWB,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,486,791,128,128,64.00,65.00,0.03077253,0.03087094,67.405600,-412.378899,-0.093240,-1,180.0,-1,-90.110236,-0.093240,-1.9546,1.9856,1.9843,-1.9533,-1.9903,-1.9920,1.9600,1.9606,2014-01-01,
NIRCAM,NRCA5_FSTAMASKLWB,NRC_MASKLWB,SUBARRAY,QUAD,2048,2048,455,1558.5,64,64,33.00,32.50,0.06267471,0.06288851,48.291825,-412.269993,0.331431,-1,0.0,-1,-89.651870,0.331431,-2.0373,1.9751,1.9739,-2.0360,-2.0126,-2.0121,2.0134,2.0116,2014-01-01,
NIRCAM,NRCA5_FSTAMASK335R,NRC_MASK335R,SUBARRAY,QUAD,2048,2048,1491,1552,64,64,33.00,32.00,0.06239255,0.06264532,113.022554,-412.690831,-0.265168,-1,0.0,-1,-90.325364,-0.265168,-2.0286,1.9658,1.9646,-2.0273,-1.9710,-1.9755,2.0341,2.0381,2014-01-01,
NIRCAM,NRCA5_FSTAMASK430R,NRC_MASK430R,SUBARRAY,QUAD,2048,2048,1167,1552,64,64,33.00,32.00,0.06241602,0.06269972,92.805365,-412.768409,-0.079294,-1,0.0,-1,-90.114789,-0.079294,-2.0292,1.9667,1.9654,-2.0279,-1.9735,-1.9764,2.0368,2.0389,2014-01-01,
NIRCAM,NRCA4_MASKSWB_F182M,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,422,542,640,640,263.00,321.00,0.03072659,0.03082939,69.360941,-404.693707,-0.094875,-1,180.0,-1,-90.099066,-0.094875,-8.0784,11.6238,11.5856,-8.0517,-9.8764,-9.8855,9.8634,9.8442,2014-01-01,
NIRCAM,NRCA4_MASKSWB_F187N,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,430.9,542,640,640,271.90,321.00,0.03072740,0.03083000,69.087471,-404.694173,-0.092255,-1,180.0,-1,-90.096181,-0.092255,-8.3523,11.3498,11.3125,-8.3247,-9.8760,-9.8860,9.8628,9.8446,2014-01-01,
NIRCAM,NRCA4_MASKSWB_F210M,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,477.7,542,640,640,318.70,321.00,0.03073171,0.03083320,67.649330,-404.696396,-0.078479,-1,180.0,-1,-90.081002,-0.078479,-9.7928,9.9093,9.8768,-9.7605,-9.8738,-9.8884,9.8604,9.8468,2014-01-01,
NIRCAM,NRCA4_MASKSWB_F212N,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,484.6,542,640,640,325.60,321.00,0.03073235,0.03083368,67.437279,-404.696692,-0.076448,-1,180.0,-1,-90.078763,-0.076448,-10.0052,9.6969,9.6651,-9.9722,-9.8734,-9.8888,9.8601,9.8472,2014-01-01,
NIRCAM,NRCA4_MASKSWB_F200W,NRC_MASKSWB,SUBARRAY,QUAD,2048,2048,509,542,640,640,350.00,321.00,0.03073465,0.03083537,66.687382,-404.697671,-0.069270,-1,180.0,-1,-90.070842,-0.069270,-10.7564,8.9458,8.9164,-10.7208,-9.8721,-9.8899,9.8589,9.8485,2014-01-01,
